place,title,time,pay,date
서울 강남구,닭장수후라이드 和 강남구청점,18:00~23:00,"시급10,000",01/18
서울 강남구,닭장수후라이드 和 강남구청점,18:00~23:00,"시급10,000",01/18
서울 강남구,닭장수후라이드 和 강남구청점,18:00~23:00,"시급10,000",01/18
서울 강남구,닭장수후라이드 和 강남구청점,18:00~23:00,"시급10,000",01/18
